seqId,synonymousDiff,NonSynonymousDiff
GBMA14137-15|Lemur catta|COI-5P|KJ944194,113,14
GBMA14135-15|Lemur catta|COI-5P|KJ944191,113,14
GBMA14139-15|Lemur catta|COI-5P|KJ944210,113,14
GBMA14133-15|Lemur catta|COI-5P|KJ944179,113,14
GBMA14138-15|Lemur catta|COI-5P|KJ944199,113,14
GBMA14142-15|Lemur catta|COI-5P|KJ944228,113,14
GBMA14134-15|Lemur catta|COI-5P|KJ944180,113,14
GBMA14136-15|Lemur catta|COI-5P|KJ944192,113,14
GBMA14141-15|Lemur catta|COI-5P|KJ944227,113,14
GBMA17761-19|Cheirogaleus sibreei|COI-5P|NC_035605,120,15
GBMNA13283-19|Cheirogaleus sibreei|COI-5P|KM112333,120,15
GBMA17754-19|Cheirogaleus medius|COI-5P|KM112319,119,14
GBMTG3896-16|Cheirogaleus medius|COI-5P|NC_021945,116,13
GBMNA13280-19|Cheirogaleus medius|COI-5P|KC757392,116,13
GBMA17757-19|Cheirogaleus medius|COI-5P|KM112328,122,14
GBMA17755-19|Cheirogaleus medius|COI-5P|KM112320,119,13
GBMA17760-19|Cheirogaleus medius|COI-5P|KM112332,123,13
GBMA17758-19|Cheirogaleus medius|COI-5P|KM112329,122,13
GBMA17756-19|Cheirogaleus medius|COI-5P|KM112327,121,13
GBMA17759-19|Cheirogaleus medius|COI-5P|KM112330,121,13
GBMA17749-19|Cheirogaleus major|COI-5P|KM112321,104,13
GBMA17750-19|Cheirogaleus major|COI-5P|KM112322,105,13
GBMA17751-19|Cheirogaleus major|COI-5P|KM112324,102,13
GBMA17752-19|Cheirogaleus major|COI-5P|NC_035655,102,13
GBMNA13282-19|Cheirogaleus major|COI-5P|KM112323,102,13
GBMA17745-19|Cheirogaleus crossleyi|COI-5P|KM112325,109,13
GBMA17746-19|Cheirogaleus crossleyi|COI-5P|KM112326,109,13
GBMNA13281-19|Cheirogaleus crossleyi|COI-5P|KM112318,106,13
GBMA17748-19|Cheirogaleus crossleyi|COI-5P|NC_035604,106,13
GBMA17747-19|Cheirogaleus crossleyi|COI-5P|KM112331,108,13
GBMNA13279-19|Allocebus trichotis|COI-5P|KM112334,119,16
GBMA17743-19|Allocebus trichotis|COI-5P|KM112335,119,16
GBMA17744-19|Allocebus trichotis|COI-5P|NC_035631,119,16
GBMA17796-19|Mirza coquereli|COI-5P|NC_035656,132,13
GBMNA13302-19|Mirza coquereli|COI-5P|KM112337,132,13
GBMNA13301-19|Mirza zaza|COI-5P|KM112336,130,13
GBMA17797-19|Mirza zaza|COI-5P|NC_035606,130,13
GBMA17795-19|Mirza coquereli|COI-5P|KJ158463,130,13
GBMNA13288-19|Microcebus griseorufus|COI-5P|KM112292,127,13
GBMA17767-19|Microcebus griseorufus|COI-5P|NC_035558,127,13
GBMA17778-19|Microcebus murinus|COI-5P|KM112306,129,14
GBMA17775-19|Microcebus murinus|COI-5P|KM112298,129,14
GBMA15454-17|Microcebus murinus|COI-5P|KR911908,128,14
GBMTG5673-16|Microcebus murinus|COI-5P|NC_028718,128,14
GBMA17776-19|Microcebus murinus|COI-5P|KM112302,129,14
GBMA17777-19|Microcebus murinus|COI-5P|KM112304,131,14
GBMNA17013-19|Microcebus murinus|COI-5P|KR911907,127,15
GBMA17766-19|Microcebus danfossi|COI-5P|NC_035600,136,14
GBMNA13296-19|Microcebus danfossi|COI-5P|KM112305,136,14
GBMNA13289-19|Microcebus bongolavensis|COI-5P|KM112293,129,14
GBMA17765-19|Microcebus bongolavensis|COI-5P|NC_035559,129,14
GBMNA13286-19|Microcebus ravelobensis|COI-5P|KM112289,132,14
GBMA17781-19|Microcebus ravelobensis|COI-5P|NC_035556,132,14
GBMA17783-19|Microcebus rufus|COI-5P|KM112309,133,14
GBMA17784-19|Microcebus rufus|COI-5P|KM112310,132,14
GBMA17791-19|Microcebus simmonsi|COI-5P|NC_035630,129,14
GBMNA13298-19|Microcebus simmonsi|COI-5P|KM112311,129,14
GBMA17772-19|Microcebus margotmarshae|COI-5P|NC_035603,135,14
GBMNA13300-19|Microcebus margotmarshae|COI-5P|KM112315,135,14
GBMNA13297-19|Microcebus mamiratra|COI-5P|KM112307,134,14
GBMA17771-19|Microcebus mamiratra|COI-5P|NC_035601,134,14
GBMA17794-19|Microcebus tavaratra|COI-5P|NC_035560,124,14
GBMNA13290-19|Microcebus tavaratra|COI-5P|KM112294,124,14
GBMA17790-19|Microcebus sambiranensis|COI-5P|NC_035561,129,14
GBMNA13291-19|Microcebus sambiranensis|COI-5P|KM112296,129,14
GBMNA13284-19|Microcebus arnholdi|COI-5P|KM112286,128,14
GBMA17763-19|Microcebus arnholdi|COI-5P|NC_035554,128,14
GBMA17762-19|Microcebus arnholdi|COI-5P|KM112287,129,14
GBMNA13293-19|Microcebus mittermeieri|COI-5P|KM112299,125,15
GBMA17773-19|Microcebus mittermeieri|COI-5P|NC_035563,125,15
GBMA17782-19|Microcebus rufus|COI-5P|KM112308,126,15
GBMNA13295-19|Microcebus berthae|COI-5P|KM112303,132,14
GBMA17764-19|Microcebus berthae|COI-5P|NC_035629,132,14
GBMA17770-19|Microcebus lehilahytsara|COI-5P|NC_035602,134,14
GBMNA13299-19|Microcebus lehilahytsara|COI-5P|KM112314,134,14
GBMA17787-19|Microcebus rufus|COI-5P|KM112316,130,14
GBMA17785-19|Microcebus rufus|COI-5P|KM112312,131,14
GBMA17786-19|Microcebus rufus|COI-5P|KM112313,130,14
GBMA17779-19|Microcebus myoxinus|COI-5P|KM112291,129,15
GBMNA13287-19|Microcebus myoxinus|COI-5P|KM112290,131,14
GBMA17780-19|Microcebus myoxinus|COI-5P|NC_035557,131,14
GBMA17788-19|Microcebus rufus|COI-5P|KM112317,126,15
GBMNA13292-19|Microcebus rufus|COI-5P|KM112297,131,15
GBMA17789-19|Microcebus rufus|COI-5P|NC_035562,131,15
GBMA17792-19|Microcebus tanosi|COI-5P|KM112295,129,14
GBMNA13285-19|Microcebus tanosi|COI-5P|KM112288,132,14
GBMA17793-19|Microcebus tanosi|COI-5P|NC_035555,132,14
GBMTG187-16|Tarsius bancanus|COI-5P|NC_002811,113,12
GBMNA13274-19|Cephalopachus bancanus|COI-5P|AF348159,113,12
GBMNA13277-19|Tarsius wallacei|COI-5P|KC977311,120,13
GBMTG4740-16|Tarsius wallacei|COI-5P|NC_024053,120,13
GBMNA13275-19|Tarsius lariang|COI-5P|KC977309,117,13
GBMTG5231-16|Tarsius lariang|COI-5P|NC_024051,117,13
GBMNA13276-19|Tarsius dentatus|COI-5P|KC977310,118,13
GBMTG5232-16|Tarsius dentatus|COI-5P|NC_024052,118,13
GBMA7635-13|Perodicticus potto edwarsi|COI-5P|KC757407,108,13
GBMA5491-13|Papio cynocephalus|COI-5P|JX946200,104,14
GBMTG2632-16|Rhinopithecus brelichi|COI-5P|NC_018057,109,9
GBMNA13185-19|Macaca sylvanus|COI-5P|AJ309865,88,19
GBMTG171-16|Macaca sylvanus|COI-5P|NC_002764,88,19
GBMA10235-15|Macaca sylvanus|COI-5P|KJ567054,88,18
GBMA17635-19|Macaca sinica|COI-5P|NC_037437,87,17
GBMNA13195-19|Macaca sinica|COI-5P|MG870385,87,17
GBMA17261-19|Macaca fascicularis aureus|COI-5P|LC225390,91,15
GBMA17262-19|Macaca fascicularis aureus|COI-5P|LC225391,84,16
GBMA17632-19|Macaca radiata|COI-5P|NC_036508,101,16
GBMNA13191-19|Macaca radiata|COI-5P|LC225392,101,16
GBMNA13189-19|Macaca leucogenys|COI-5P|KU564271,89,17
GBMA17606-19|Macaca leucogenys|COI-5P|NC_031156,89,17
GBMTG4232-16|Macaca arctoides|COI-5P|NC_025201,97,14
GBMNA13181-19|Macaca arctoides|COI-5P|KJ567055,97,14
GBMNA13192-19|Macaca assamensis|COI-5P|KF990122,104,16
GBMTG5096-16|Macaca assamensis|COI-5P|NC_023795,104,16
GBMNA13186-19|Macaca thibetana|COI-5P|EU294187,100,16
GBMA10236-15|Macaca thibetana|COI-5P|KJ567056,100,16
GBMTG1361-16|Macaca thibetana|COI-5P|NC_011519,100,16
GBMA17605-19|Macaca leonina|COI-5P|KY117593,99,16
GBMNA13188-19|Macaca leonina|COI-5P|KP330231,91,17
GBMTG5647-16|Macaca leonina|COI-5P|NC_027604,91,17
GBMA17630-19|Macaca nemestrina|COI-5P|KY117594,95,14
GBMTG4235-16|Macaca silenus|COI-5P|NC_025221,94,16
GBMNA13182-19|Macaca silenus|COI-5P|KJ567057,94,16
GBMA17634-19|Macaca silenus|COI-5P|KM679363,94,16
GBMA17618-19|Macaca mulatta|COI-5P|AY612638,94,15
GBMTG468-16|Macaca mulatta|COI-5P|NC_005943,94,15
GTENK003-11|Macaca mulatta|COI-5P,94,15
GBMA10221-15|Macaca mulatta|COI-5P|KJ567053,94,15
GBMNA13184-19|Macaca fuscata|COI-5P|KM401548,94,15
GBMTG4233-16|Macaca fuscata|COI-5P|NC_025513,94,15
GBMNA13193-19|Macaca cyclopis|COI-5P|KM023192,94,16
GBMNA18406-19|Macaca mulatta vestita|COI-5P|NC_037466,91,15
GBMNA13190-19|Macaca mulatta vestita|COI-5P|KX686496,91,15
GBMNA13194-19|Macaca nigra|COI-5P|KP072068,93,17
GBMTG5098-16|Macaca nigra|COI-5P|NC_026120,93,17
GBMA10222-15|Macaca mulatta brevicaudus|COI-5P|KP641672,95,15
GBMA17263-19|Macaca mulatta lasiotus|COI-5P|KF830702,93,16
GBMA10220-15|Macaca mulatta|COI-5P|KJ567051,93,16
GBMTG4234-16|Macaca nemestrina|COI-5P|NC_026976,93,16
GBMNA13187-19|Macaca nemestrina|COI-5P|KP765688,93,16
GBMA10232-15|Macaca nemestrina|COI-5P|KJ690324,91,15
GBMA10156-15|Macaca arctoides|COI-5P|KJ690293,94,11
GBMA10157-15|Macaca arctoides|COI-5P|KJ690294,93,12
GBMA10158-15|Macaca arctoides|COI-5P|KJ690295,93,12
GBMA10160-15|Macaca arctoides|COI-5P|KJ690297,93,11
GBMA10159-15|Macaca arctoides|COI-5P|KJ690296,96,11
GBMA10231-15|Macaca nemestrina|COI-5P|KJ690323,89,13
GBMA10228-15|Macaca nemestrina|COI-5P|KJ690320,90,15
GBMA10229-15|Macaca nemestrina|COI-5P|KJ690321,91,15
GBMA10230-15|Macaca nemestrina|COI-5P|KJ690322,90,15
GBMA10227-15|Macaca nemestrina|COI-5P|KJ690319,96,17
GBMA10224-15|Macaca nemestrina|COI-5P|KJ690316,98,16
GBMA10223-15|Macaca nemestrina|COI-5P|KJ690315,97,16
GBMA10225-15|Macaca nemestrina|COI-5P|KJ690317,96,17
GBMA10226-15|Macaca nemestrina|COI-5P|KJ690318,96,17
GBMA17585-19|Macaca fascicularis|COI-5P|MF893971,78,10
GBMTG2740-16|Procolobus verus|COI-5P|NC_020666,106,10
GBMNA13207-19|Procolobus verus|COI-5P|JF293092,106,10
GBMTG837-16|Piliocolobus badius|COI-5P|NC_008219,113,10
GBMNA13205-19|Piliocolobus badius|COI-5P|DQ355301,113,10
GBMTG613-16|Colobus guereza|COI-5P|NC_006901,104,13
GBMNA13203-19|Colobus guereza|COI-5P|AY863427,104,13
GBMTG833-16|Semnopithecus entellus|COI-5P|NC_008215,103,10
GBMNA13217-19|Semnopithecus entellus|COI-5P|DQ355297,103,10
GBMTG3104-16|Trachypithecus vetulus|COI-5P|NC_019582,103,9
GBMNA13226-19|Trachypithecus vetulus|COI-5P|HQ149049,103,9
GBMA17742-19|Trachypithecus vetulus|COI-5P|KY117599,104,9
GBMNA13227-19|Trachypithecus johnii|COI-5P|HQ149050,106,9
GBMTG3103-16|Trachypithecus johnii|COI-5P|NC_019583,106,9
GBMTG2636-16|Pygathrix nigripes|COI-5P|NC_018061,101,10
GBMNA13208-19|Pygathrix nigripes|COI-5P|JQ821840,101,10
GBMTG838-16|Pygathrix nemaeus|COI-5P|NC_008220,99,11
GBMNA13211-19|Pygathrix nemaeus|COI-5P|DQ355302,99,11
GBMNA13206-19|Presbytis melalophos|COI-5P|DQ355299,95,9
GBMTG835-16|Presbytis melalophos|COI-5P|NC_008217,95,9
GBMA17379-19|Presbytis femoralis femoralis|COI-5P|KU899140,106,10
GBMA17722-19|Presbytis melalophos|COI-5P|KY117602,109,12
GBMA17378-19|Presbytis comata comata|COI-5P|KY117600,110,12
GBMA17380-19|Presbytis melalophos mitrata|COI-5P|KY117601,107,12
GBMTG2721-16|Simias concolor|COI-5P|NC_020667,109,9
GBMNA13218-19|Simias concolor|COI-5P|JF293095,109,9
GBMTG834-16|Nasalis larvatus|COI-5P|NC_008216,105,9
GBMNA13204-19|Nasalis larvatus|COI-5P|DQ355298,105,9
GBMA10238-15|Nasalis larvatus|COI-5P|KM889667,104,9
GBMNA13216-19|Rhinopithecus avunculus|COI-5P|HM125578,113,9
GBMTG1871-16|Rhinopithecus avunculus|COI-5P|NC_015485,113,9
GBMTG2634-16|Rhinopithecus strykeri|COI-5P|NC_018059,105,10
GBMNA13214-19|Rhinopithecus strykeri|COI-5P|JQ821838,105,10
GBMTG1872-16|Rhinopithecus bieti|COI-5P|NC_015486,102,10
GBMA17723-19|Rhinopithecus bieti|COI-5P|HM125579,102,10
GBMNA13212-19|Rhinopithecus brelichi|COI-5P|JQ821836,109,9
GBMTG836-16|Rhinopithecus roxellana|COI-5P|NC_008218,113,9
GBMA17724-19|Rhinopithecus roxellana|COI-5P|DQ355300,113,9
GBMA10239-15|Rhinopithecus roxellana|COI-5P|KM504390,114,9
GBMNA13222-19|Trachypithecus obscurus|COI-5P|AY863425,103,9
GBMTG612-16|Trachypithecus obscurus|COI-5P|NC_006900,103,9
GBMA17736-19|Trachypithecus obscurus|COI-5P|MF872234,100,9
GBMA17391-19|Trachypithecus phayrei phayrei|COI-5P|KY117595,103,9
GBMA17727-19|Trachypithecus barbei|COI-5P|MF872235,104,9
GBMNA13228-19|Trachypithecus poliocephalus|COI-5P|KY024473,103,9
GBMA17739-19|Trachypithecus poliocephalus|COI-5P|NC_034795,103,9
GBMNA13220-19|Trachypithecus francoisi|COI-5P|KJ174502,101,9
GBMTG5229-16|Trachypithecus francoisi|COI-5P|NC_023970,101,9
GBMA17731-19|Trachypithecus francoisi|COI-5P|MF872231,100,9
GBMA17729-19|Trachypithecus delacouri|COI-5P|MF872232,102,10
GBMTG3107-16|Trachypithecus hatinhensis|COI-5P|NC_019579,103,9
GBMNA13223-19|Trachypithecus hatinhensis|COI-5P|HQ149046,103,9
GBMA17734-19|Trachypithecus hatinhensis|COI-5P|MF872230,103,9
GBMA17389-19|Trachypithecus phayrei crepuscula|COI-5P|KY425609,95,9
GBMA17390-19|Trachypithecus phayrei crepuscula|COI-5P|MF872229,96,9
GBMNA13221-19|Trachypithecus cristatus|COI-5P|KJ174503,96,11
GBMTG5230-16|Trachypithecus cristatus|COI-5P|NC_023971,96,11
GBMTG3106-16|Trachypithecus germaini|COI-5P|NC_019580,98,9
GBMNA13224-19|Trachypithecus germaini|COI-5P|HQ149047,98,9
GBMA17733-19|Trachypithecus germaini|COI-5P|MF872233,98,9
GBMA17728-19|Trachypithecus cristatus|COI-5P|KY117598,96,9
GBMA17726-19|Trachypithecus auratus|COI-5P|KY117596,100,9
GBMA17735-19|Trachypithecus mauritius|COI-5P|KY117597,98,9
GBMA17631-19|Macaca nigra|COI-5P|KY117592,105,15
GBMA17607-19|Macaca maura|COI-5P|KY117591,98,15
GBMNA13183-19|Macaca tonkeana|COI-5P|KJ567058,99,16
GBMTG4236-16|Macaca tonkeana|COI-5P|NC_025222,99,16
GBMA17582-19|Macaca fascicularis|COI-5P|MF893968,90,11
GBMA17586-19|Macaca fascicularis|COI-5P|MF893972,91,13
GBMTG1492-16|Macaca fascicularis|COI-5P|NC_012670,106,14
GBMA17506-19|Macaca fascicularis|COI-5P|FJ906803,106,14
GBMA17583-19|Macaca fascicularis|COI-5P|MF893969,94,12
GBMA17584-19|Macaca fascicularis|COI-5P|MF893970,94,19
GBMA17570-19|Macaca fascicularis|COI-5P|MF893956,100,13
GBMA17539-19|Macaca fascicularis|COI-5P|MF893925,99,12
GBMA10214-15|Macaca fascicularis|COI-5P|KM851033,102,13
GBMA10211-15|Macaca fascicularis|COI-5P|KM851030,101,13
GBMA10213-15|Macaca fascicularis|COI-5P|KM851032,101,13
GBMA10218-15|Macaca fascicularis|COI-5P|KM851037,101,13
GBMA10208-15|Macaca fascicularis|COI-5P|KM851027,101,13
GBMA10206-15|Macaca fascicularis|COI-5P|KM851025,101,13
GBMA10200-15|Macaca fascicularis|COI-5P|KM851019,101,13
GBMA10207-15|Macaca fascicularis|COI-5P|KM851026,101,13
GBMA17569-19|Macaca fascicularis|COI-5P|MF893955,99,13
GBMA17508-19|Macaca fascicularis|COI-5P|MF893973,103,13
GBMA17541-19|Macaca fascicularis|COI-5P|MF893927,102,13
GBMA17564-19|Macaca fascicularis|COI-5P|MF893950,101,13
GBMA17567-19|Macaca fascicularis|COI-5P|MF893953,99,13
GBMA17566-19|Macaca fascicularis|COI-5P|MF893952,99,13
GBMA17565-19|Macaca fascicularis|COI-5P|MF893951,100,13
GBMA10215-15|Macaca fascicularis|COI-5P|KM851034,100,15
GBMA17568-19|Macaca fascicularis|COI-5P|MF893954,102,13
GBMA10204-15|Macaca fascicularis|COI-5P|KM851023,103,13
GBMA17561-19|Macaca fascicularis|COI-5P|MF893947,103,13
GBMA17560-19|Macaca fascicularis|COI-5P|MF893946,103,13
GBMA17545-19|Macaca fascicularis|COI-5P|MF893931,101,13
GBMA17542-19|Macaca fascicularis|COI-5P|MF893928,100,13
GBMA17543-19|Macaca fascicularis|COI-5P|MF893929,100,13
GBMA10190-15|Macaca fascicularis|COI-5P|KM851009,101,13
GBMA10187-15|Macaca fascicularis|COI-5P|KM851006,102,13
GBMA10186-15|Macaca fascicularis|COI-5P|KM851005,102,13
GBMA10188-15|Macaca fascicularis|COI-5P|KM851007,102,13
GBMA17544-19|Macaca fascicularis|COI-5P|MF893930,103,13
GBMA17563-19|Macaca fascicularis|COI-5P|MF893949,100,13
GBMA17550-19|Macaca fascicularis|COI-5P|MF893936,102,13
GBMA10195-15|Macaca fascicularis|COI-5P|KM851014,102,13
GBMA17547-19|Macaca fascicularis|COI-5P|MF893933,104,13
GBMA10184-15|Macaca fascicularis|COI-5P|KM851003,103,13
GBMA17556-19|Macaca fascicularis|COI-5P|MF893942,103,13
GBMA10178-15|Macaca fascicularis|COI-5P|KJ690314,98,13
GBMA17562-19|Macaca fascicularis|COI-5P|MF893948,100,13
GBMA10163-15|Macaca fascicularis|COI-5P|KJ690299,102,13
GBMA17557-19|Macaca fascicularis|COI-5P|MF893943,101,13
GBMA17559-19|Macaca fascicularis|COI-5P|MF893945,102,13
GBMA17558-19|Macaca fascicularis|COI-5P|MF893944,101,13
GBMA17526-19|Macaca fascicularis|COI-5P|MF893912,102,13
GBMA17522-19|Macaca fascicularis|COI-5P|MF893908,102,13
GBMA17519-19|Macaca fascicularis|COI-5P|MF893905,102,13
GBMA17524-19|Macaca fascicularis|COI-5P|MF893910,102,13
GBMA17518-19|Macaca fascicularis|COI-5P|MF893904,102,13
GBMA17521-19|Macaca fascicularis|COI-5P|MF893907,102,13
GBMA17523-19|Macaca fascicularis|COI-5P|MF893909,102,13
GBMA17525-19|Macaca fascicularis|COI-5P|MF893911,102,13
GBMA17520-19|Macaca fascicularis|COI-5P|MF893906,103,13
GBMA17527-19|Macaca fascicularis|COI-5P|MF893913,101,13
GBMA17540-19|Macaca fascicularis|COI-5P|MF893926,101,13
GBMA17533-19|Macaca fascicularis|COI-5P|MF893919,101,13
GBMA17538-19|Macaca fascicularis|COI-5P|MF893924,101,13
GBMA17536-19|Macaca fascicularis|COI-5P|MF893922,101,13
GBMA17532-19|Macaca fascicularis|COI-5P|MF893918,101,13
GBMA17535-19|Macaca fascicularis|COI-5P|MF893921,101,13
GBMA17531-19|Macaca fascicularis|COI-5P|MF893917,101,13
GBMA17529-19|Macaca fascicularis|COI-5P|MF893915,101,13
GBMA17530-19|Macaca fascicularis|COI-5P|MF893916,101,13
GBMA17534-19|Macaca fascicularis|COI-5P|MF893920,101,13
GBMA17528-19|Macaca fascicularis|COI-5P|MF893914,101,13
GBMA17537-19|Macaca fascicularis|COI-5P|MF893923,101,13
GBMA10194-15|Macaca fascicularis|COI-5P|KM851013,102,13
GBMA17552-19|Macaca fascicularis|COI-5P|MF893938,102,13
GBMA17553-19|Macaca fascicularis|COI-5P|MF893939,102,13
GBMA17554-19|Macaca fascicularis|COI-5P|MF893940,102,13
GBMA17551-19|Macaca fascicularis|COI-5P|MF893937,102,13
GBMA17555-19|Macaca fascicularis|COI-5P|MF893941,103,13
GBMA10183-15|Macaca fascicularis|COI-5P|KM851002,101,13
GBMA10189-15|Macaca fascicularis|COI-5P|KM851008,103,13
GBMA10185-15|Macaca fascicularis|COI-5P|KM851004,102,13
GBMA17546-19|Macaca fascicularis|COI-5P|MF893932,103,13
GBMA10164-15|Macaca fascicularis|COI-5P|KJ690300,99,13
GBMA17548-19|Macaca fascicularis|COI-5P|MF893934,102,13
GBMA17549-19|Macaca fascicularis|COI-5P|MF893935,103,13
GBMA10182-15|Macaca fascicularis|COI-5P|KM851001,103,13
GBMA17571-19|Macaca fascicularis|COI-5P|MF893957,96,13
GBMA17514-19|Macaca fascicularis|COI-5P|MF893900,95,12
GBMA17513-19|Macaca fascicularis|COI-5P|MF893899,98,13
GBMA17512-19|Macaca fascicularis|COI-5P|MF893898,97,13
GBMA17517-19|Macaca fascicularis|COI-5P|MF893903,99,13
GBMA17516-19|Macaca fascicularis|COI-5P|MF893902,99,13
GBMA10181-15|Macaca fascicularis|COI-5P|KM851000,101,13
GBMA17515-19|Macaca fascicularis|COI-5P|MF893901,99,13
GBMA17511-19|Macaca fascicularis|COI-5P|MF893897,99,13
GBMA17510-19|Macaca fascicularis|COI-5P|MF893896,99,13
GBMA17509-19|Macaca fascicularis|COI-5P|MF893895,99,13
GBMA17581-19|Macaca fascicularis|COI-5P|MF893967,100,12
GBMA17576-19|Macaca fascicularis|COI-5P|MF893962,99,13
GBMA17574-19|Macaca fascicularis|COI-5P|MF893960,100,13
GBMA17575-19|Macaca fascicularis|COI-5P|MF893961,100,13
GBMA17572-19|Macaca fascicularis|COI-5P|MF893958,99,13
GBMA17573-19|Macaca fascicularis|COI-5P|MF893959,99,13
GBMA17580-19|Macaca fascicularis|COI-5P|MF893966,99,13
GBMA10201-15|Macaca fascicularis|COI-5P|KM851020,101,12
GBMA10210-15|Macaca fascicularis|COI-5P|KM851029,101,12
GBMA10202-15|Macaca fascicularis|COI-5P|KM851021,101,12
GBMA10212-15|Macaca fascicularis|COI-5P|KM851031,101,12
GBMA10209-15|Macaca fascicularis|COI-5P|KM851028,101,12
GBMA17577-19|Macaca fascicularis|COI-5P|MF893963,98,12
GBMA17578-19|Macaca fascicularis|COI-5P|MF893964,98,12
GBMA17579-19|Macaca fascicularis|COI-5P|MF893965,98,12
GBMA17595-19|Macaca fascicularis|COI-5P|MF893982,107,14
GBMA10161-15|Macaca fascicularis|COI-5P|KJ567052,105,14
GBMA17593-19|Macaca fascicularis|COI-5P|MF893980,103,14
GBMA17588-19|Macaca fascicularis|COI-5P|MF893975,102,14
GBMA17590-19|Macaca fascicularis|COI-5P|MF893977,103,14
GBMA17589-19|Macaca fascicularis|COI-5P|MF893976,103,14
GBMA17591-19|Macaca fascicularis|COI-5P|MF893978,103,14
GBMA17592-19|Macaca fascicularis|COI-5P|MF893979,103,14
GBMA17507-19|Macaca fascicularis|COI-5P|KF305937,102,14
GBMA17594-19|Macaca fascicularis|COI-5P|MF893981,103,15
GBMA17587-19|Macaca fascicularis|COI-5P|MF893974,102,15
GBMA10217-15|Macaca fascicularis|COI-5P|KM851036,101,15
GBMA10205-15|Macaca fascicularis|COI-5P|KM851024,101,15
GBMA10173-15|Macaca fascicularis|COI-5P|KJ690309,103,14
GBMA10171-15|Macaca fascicularis|COI-5P|KJ690307,105,14
GBMA10175-15|Macaca fascicularis|COI-5P|KJ690311,102,14
GBMA10193-15|Macaca fascicularis|COI-5P|KM851012,105,15
GBMA10174-15|Macaca fascicularis|COI-5P|KJ690310,103,14
GBMA10165-15|Macaca fascicularis|COI-5P|KJ690301,101,14
GBMA10197-15|Macaca fascicularis|COI-5P|KM851016,102,14
GBMA10169-15|Macaca fascicularis|COI-5P|KJ690305,101,14
GBMA10172-15|Macaca fascicularis|COI-5P|KJ690308,103,14
GBMA10198-15|Macaca fascicularis|COI-5P|KM851017,103,14
GBMA17597-19|Macaca fascicularis|COI-5P|MF893984,102,14
GBMA17596-19|Macaca fascicularis|COI-5P|MF893983,102,14
GBMA10162-15|Macaca fascicularis|COI-5P|KJ690298,103,14
GBMA10179-15|Macaca fascicularis|COI-5P|KM850998,102,14
GBMA10196-15|Macaca fascicularis|COI-5P|KM851015,103,14
GBMA10203-15|Macaca fascicularis|COI-5P|KM851022,103,14
GBMA10216-15|Macaca fascicularis|COI-5P|KM851035,103,14
GBMA10180-15|Macaca fascicularis|COI-5P|KM850999,101,15
GBMA10192-15|Macaca fascicularis|COI-5P|KM851011,102,14
GBMA10191-15|Macaca fascicularis|COI-5P|KM851010,102,14
GBMA17601-19|Macaca fascicularis|COI-5P|MF893988,102,14
GBMA17602-19|Macaca fascicularis|COI-5P|MF893989,103,14
GBMA10176-15|Macaca fascicularis|COI-5P|KJ690312,100,14
GBMA17599-19|Macaca fascicularis|COI-5P|MF893986,100,14
GBMA10177-15|Macaca fascicularis|COI-5P|KJ690313,101,14
GBMA10199-15|Macaca fascicularis|COI-5P|KM851018,99,14
GBMA10168-15|Macaca fascicularis|COI-5P|KJ690304,100,14
GBMA17598-19|Macaca fascicularis|COI-5P|MF893985,100,14
GBMA10167-15|Macaca fascicularis|COI-5P|KJ690303,101,14
GBMA10166-15|Macaca fascicularis|COI-5P|KJ690302,100,14
GBMA10170-15|Macaca fascicularis|COI-5P|KJ690306,101,14
GBMA17600-19|Macaca fascicularis|COI-5P|MF893987,100,15
GBMTG4869-16|Cercocebus torquatus|COI-5P|NC_023964,96,15
GBMNA13168-19|Cercocebus torquatus|COI-5P|KJ434959,96,15
GBMA17640-19|Mandrillus sphinx|COI-5P|KJ434963,95,14
GBMTG3978-16|Mandrillus sphinx|COI-5P|NC_021956,91,15
GBMNA13196-19|Mandrillus sphinx|COI-5P|KC757403,91,15
GBMNA13169-19|Cercocebus atys|COI-5P|KT159932,93,18
GBMTG5390-16|Cercocebus atys|COI-5P|NC_028592,93,18
GBMA10153-15|Cercocebus atys atys|COI-5P|KP090062,94,16
GBMTG3875-16|Cercocebus chrysogaster|COI-5P|NC_021943,95,13
GBMNA13167-19|Cercocebus chrysogaster|COI-5P|KC757390,95,13
GBMNA13197-19|Mandrillus leucophaeus|COI-5P|KT696596,89,13
GBMTG5652-16|Mandrillus leucophaeus|COI-5P|NC_028442,89,13
GBMA17715-19|Theropithecus gelada|COI-5P|FJ785426,111,15
GBMTG3030-16|Theropithecus gelada|COI-5P|NC_019802,111,15
GBMNA13180-19|Lophocebus aterrimus|COI-5P|KC757401,100,16
GBMTG3970-16|Lophocebus aterrimus|COI-5P|NC_021954,100,16
GBMA17503-19|Lophocebus aterrimus|COI-5P|KJ434960,99,16
GBMA17652-19|Papio anubis|COI-5P|JX946196,102,14
GBMTG2933-16|Papio anubis|COI-5P|NC_020006,102,14
GBMNA13202-19|Papio hamadryas|COI-5P|Y18001,103,14
GBMTG108-16|Papio hamadryas|COI-5P|NC_001992,103,14
GBMTG2932-16|Papio cynocephalus|COI-5P|NC_020007,103,14
GBMNA13201-19|Papio cynocephalus|COI-5P|JX946199,103,14
GBMNA13200-19|Papio kindae|COI-5P|JX946202,102,15
